id;PRODUCTO;TIPO DE PRODUCCIÓN;TÍTULO;AUTOR;FUENTE;AÑO;IDIOMA;REFERENCIA APA;BASES DE DATOS;INGRESADO;ACCESO ABIERTO;INDEXADO;ENLACE
;Ponencia;;Pursuing Fair Testing Practices in a Colombian University;Edgar Picon Jácome;VIII Coloquio Internacional sobre Investigación en Lenguas Extranjeras, Universidad Nacional de Colombia;2016;Inglés;;;;;;
;Ponencia;;The Role of an Assessment Portfolio in a High-Stakes Language Policy;Edgar Picon Jácome;14th TESOL/LAALTA Convention  Tipo de evento: Otro  Ámbito: Internacional, Pontificia Universidad Católica de Valparaíso;2018;Inglés;;;;;;
;Ponencia;;Exploring the Connection between Systemic Validity and Washback on Teaching;Edgar Picon Jácome;X Coloquio Internacional sobre Investigación en Lenguas Extranjeras, Universidad Veracruzana;2018;Inglés;;;;;;
;Ponencia;;Teaching is a Profession of Love;Diana Patricia Pineda Montoya;Where is the Love? Pondering Poetics, Passion, and Promise in Education and Social Justice. American Educational Studies Association (AESA) conference. Medellín: Grant Giant Hotel;2015;Inglés;;;;;;
;Ponencia;;:Lessons from an assessment system with rubrics;Diana Patricia Pineda Montoya;VII Coloquio Internacional sobre Investigación en Lenguas Extranjeras (CIILE). Veracruz: Hotel Emporio Veracruz;2015;Inglés;;;;;;
;Ponencia;;English teachers' profiles: an examination of their identities in a Colombian public university;Diana Patricia Pineda Montoya;VII Coloquio Internacional sobre Investigación en Lenguas Extranjeras (CIILE). Veracruz: Hotel Emporio Veracruz;2015;Inglés;;;;;;
;Ponencia;;Working together in professional groups to define assessment tasks and rubrics in a foreign languages teaching in Medellin, Colombia;Diana Patricia Pineda Montoya;13th Annual Assessment Conference: It's time to show your stuff!;2013;Inglés;;;;;;
;Ponencia;;Transformación curricular de los programas del Centro de Extensión para la definición de tareas evaluativas y el diseño de rúbricas;Diana Patricia Pineda Montoya;II Jornada pedagógica. Medellín: Antigua Escuela de Derecho;2008;Español;;;;;;
;Ponencia;;From teacher identity to communities of practice and figured worlds: a case study;Diana Patricia Pineda Montoya;28th Ethnographic and Qualitative Research Conference. University of Texas at El Paso;2016;Inglés;;;;;;
;Ponencia;;L1 and L2 use in the classroom;Diana Patricia Pineda Montoya;Jornada pedagógica. Medellín;2010;Inglés;;;;;;
;Ponencia;;Transformación curricular de los programas del Centro de Extensión para la definición de tareas evaluativas y el diseño de rúbricas;Diana Patricia Pineda Montoya;Jornada pedagógica. Medellín;2010;Español;;;;;;
;Ponencia;;Implications of evaluative tasks and rubrics design in an English program for teenagers;Diana Patricia Pineda Montoya;Open Book Escuela de Idiomas Universidad de Antioquia;2010;Inglés;;;;;;
;Ponencia;;The case study of an ESOL Program: From teachers' beliefs to assessment literacy: knowledge and skills;Diana Patricia Pineda Montoya;The University of Texas at El Paso Graduate Student Research Expo;2014;Inglés;;;;;;
;Ponencia;;Workshops on assessing with rubrics;Diana Patricia Pineda Montoya;Jornada pedagógica. Medellín;2009;Inglés;;;;;;
;Ponencia;;La Autonomía y las Tecnologías de la Información y la Comunicación en la Enseñanza y en el Aprendizaje de las Lenguas Extranjeras en la Escuela de Idiomas de la Universidad de Antioquia;Diana Patricia Pineda Montoya;Conversatorio Investigación, Educación Universitaria y Tecnologías Digitales;2007;Español;;;;;;
;Ponencia;;Charla a estudiantes de práctica de la licenciatura sobre la elaboración del diario;Diana Patricia Pineda Montoya;Charla estudiantes de la práctica de la licenciatura en enseñanza de lenguas extranjeras;2006;Español;;;;;;
;Ponencia;;Implications of evaluative tasks and rubrics design in an English program for teenagers;Diana Patricia Pineda Montoya;13th National ELT Conference. Challenges for the ELT Syllabus: Developing Competencies for the 21st Century;2010;Inglés;;;;;;
;Poencia;;Growing Together in the Field of Classroom Assessment: A Preliminary Analysis on the Practicality of Implementing Rubrics in an EFL Program;Edgar Picon Jácome;14th National ELT Conference: Innovation and Professional Development in ELT, Universidad Pontificia Javeriana;2011;Inglés;;;;;;
;Poencia;;La coevaluación: una posibilidad de formación en evaluación de lenguas extranjeras;Edgar Picon Jácome;II Coloquio sobre Interdisciplinariedad en la Formación del Licenciado en Enseñanza de Lenguas Extranjeras, Universidad de San Buenaventura;2015;Español;;;;;;
;Poencia;;Sin registro;Edgar Picon Jácome;Segundo Coloquio Internacional sobre Investigación en Lenguas Extranjeras, Universidad Nacional de Colombia;2010;;;;;;;
;Libro;Investigativa;A comparative study of English language teacher recruitment, in-service education and retention in Latin America and the Middle East.; Amanda Howard;A Comparative Study of English Language Teacher Recruitment, in-service Education and Retention in Latin America and the Middle East, British Council. ISBN: 9780863558047;2016;Inglés;Howard, A., Basurto-Santos, N. M., Gimenez, T., González Moncada, A. M., McMurray, M., & Traish, A. (2016). A comparative study of English language teacher recruitment, in-service education and retention in Latin America and the Middle East. London: British Council.;;No;No;No;
;Libro;Investigativa;A comparative study of English language teacher recruitment, in-service education and retention in Latin America and the Middle East.;Nora M. Basurto Santos;A Comparative Study of English Language Teacher Recruitment, in-service Education and Retention in Latin America and the Middle East, British Council. ISBN: 9780863558047;2016;Inglés;Howard, A., Basurto-Santos, N. M., Gimenez, T., González Moncada, A. M., McMurray, M., & Traish, A. (2016). A comparative study of English language teacher recruitment, in-service education and retention in Latin America and the Middle East. London: British Council.;;No;No;No;
;Libro;Investigativa;A comparative study of English language teacher recruitment, in-service education and retention in Latin America and the Middle East.;Telma Gimenez;A Comparative Study of English Language Teacher Recruitment, in-service Education and Retention in Latin America and the Middle East, British Council. ISBN: 9780863558047;2016;Inglés;Howard, A., Basurto-Santos, N. M., Gimenez, T., González Moncada, A. M., McMurray, M., & Traish, A. (2016). A comparative study of English language teacher recruitment, in-service education and retention in Latin America and the Middle East. London: British Council.;;No;No;No;
;Libro;Investigativa;A comparative study of English language teacher recruitment, in-service education and retention in Latin America and the Middle East.;Adriana González Moncada;A Comparative Study of English Language Teacher Recruitment, in-service Education and Retention in Latin America and the Middle East, British Council. ISBN: 9780863558047;2016;Inglés;Howard, A., Basurto, N. M., Gimenez, T., González, A. M., McMurray, M., & Traish, A. (2016). A comparative study of English language teacher recruitment, in-service education and retention in Latin America and the Middle East. London: British Council.;;No;No;No;
;Libro;Investigativa;A comparative study of English language teacher recruitment, in-service education and retention in Latin America and the Middle East.;Michael McMurray;A Comparative Study of English Language Teacher Recruitment, in-service Education and Retention in Latin America and the Middle East, British Council. ISBN: 9780863558047;2016;Inglés;Howard, A., Basurto-Santos, N. M., Gimenez, T., González Moncada, A. M., McMurray, M., & Traish, A. (2016). A comparative study of English language teacher recruitment, in-service education and retention in Latin America and the Middle East. London: British Council.;;No;No;No;
;Libro;Investigativa;A comparative study of English language teacher recruitment, in-service education and retention in Latin America and the Middle East.;Nora M. Basurto Santos;A Comparative Study of English Language Teacher Recruitment, in-service Education and Retention in Latin America and the Middle East, British Council. ISBN: 9780863558047;2016;Inglés;Howard, A., Basurto-Santos, N. M., Gimenez, T., González Moncada, A. M., McMurray, M., & Traish, A. (2016). A comparative study of English language teacher recruitment, in-service education and retention in Latin America and the Middle East. London: British Council.;;No;No;No;
;;;Análisis de una política en lengua extranjera en una universidad pública en Medellín-Colombia: procesos de interpretación y apropiación de docentes y estudiantes;Sergio Alonso Lopera Medina;7mo Congreso Internacional de Educación;2020;Español;Lopera Medina, S.A. Sierra Ospina, N. Henao López, C. (2020). Análisis de una política en lengua extranjera en una universidad pública en Medellín-Colombia: procesos de interpretación y apropiación de docentes y estudiantes;;;;;
;;;Análisis de una política en lengua extranjera en una universidad pública en Medellín-Colombia: procesos de interpretación y apropiación de docentes y estudiantes;Nelly Sierra Ospina;7mo Congreso Internacional de Educación;2020;Español;Lopera Medina, S.A. Sierra Ospina, N. Henao López, C. (2020). Análisis de una política en lengua extranjera en una universidad pública en Medellín-Colombia: procesos de interpretación y apropiación de docentes y estudiantes;;;;;
;;;Análisis de una política en lengua extranjera en una universidad pública en Medellín-Colombia: procesos de interpretación y apropiación de docentes y estudiantes;Catalina Henao López;7mo Congreso Internacional de Educación;2020;Español;Lopera Medina, S.A. Sierra Ospina, N. Henao López, C. (2020). Análisis de una política en lengua extranjera en una universidad pública en Medellín-Colombia: procesos de interpretación y apropiación de docentes y estudiantes;;;;;
;Libro;Docencia;Perspectives on translation studies in Latin America;Martha Lucía Pulido Correa;At Translation’s Edge, RutgersUniversity Press. ISBN: 9781978803336;2019;Inglés;Pulido, M. (2019) “Perspectives on Translation Studies in Latin America”, traducido del español por LorenaTerando. In Durovicova, Petro y Terando (eds.) At Translation’s Edge. Nueva Brunswick, Nueva Jersey: RutgersUniversity Press, 2019, pp. 159-168.;;No;No;No;
;Libro;Docencia;Soñares : Promoviendo el acceso a la educación superior en las regiones de Antioquia.;Sandra Paola Nohavá Bravo;Soñares : Promoviendo el acceso a la educación superior en las regiones de Antioquia, Corporación para el Fomento de la Educación Superior. ISBN: 9789585682313;2019;Español;"Usma, J. Nohavá, S, &amp; Silva. E. (2019). Soñares: Promoviendo el acceso a la educación superior en las regionesde Antioquia. Medellín, Antioquia: Corporación para el Fomento de la Educación Superior.";;No;No;No;
;Libro;Docencia;Soñares : Promoviendo el acceso a la educación superior en las regiones de Antioquia.;Ederson Silva Montoya;Soñares : Promoviendo el acceso a la educación superior en las regiones de Antioquia, Corporación para el Fomento de la Educación Superior. ISBN: 9789585682313;2019;Español;"Usma, J. Nohavá, S, &amp; Silva. E. (2019). Soñares: Promoviendo el acceso a la educación superior en las regionesde Antioquia. Medellín, Antioquia: Corporación para el Fomento de la Educación Superior.";;No;No;No;
;Libro;;Fitting in: voices from ethnic and linguistic minority parents;Paula Andrea Echeverri Sucerquia;DIO Press. ISBN: 9781645040552;2020;Inglés;Echeverri, P. (2020). Fitting in: voices from ethnic and linguistic minority parents. New York: DIO Press;;No;No;No;
;En publicación;;Teaching English from a Critical Intercultural Perspective: An experience with Afro-Colombian and Indigenous Students;Janeth María Ortiz Medina;Bloomsbury World Englishes. Volume 3: Pedagogies, Bloomsbury Publishing PLC. ISBN: 9781350065901;0;Inglés;Gutiérrez, C., Ortiz, J., & Usma, J. (In press). Teaching English from a Critical Intercultural Perspective: An experience with Afro-Colombian and Indigenous Students. In Y. Bayyurt (Ed.) Bloomsbury World Englishes. Volume 3: Pedagogies. Bloomsbury Publishing PLC. UK;;No;No;No;
;En publicación;;Teaching English from a Critical Intercultural Perspective: An experience with Afro-Colombian and Indigenous Students;Jaime Alonso Usma Wilches;Bloomsbury World Englishes. Volume 3: Pedagogies, Bloomsbury Publishing PLC. ISBN: 9781350065901;0;Inglés;Gutiérrez, C., Ortiz, J., & Usma, J. (In press). Teaching English from a Critical Intercultural Perspective: An experience with Afro-Colombian and Indigenous Students. In Y. Bayyurt (Ed.) Bloomsbury World Englishes. Volume 3: Pedagogies. Bloomsbury Publishing PLC. UK;;No;No;No;
;En publicación;;Teaching English from a Critical Intercultural Perspective: An experience with Afro-Colombian and Indigenous Students;Claudia Patricia Gutiérrez;Bloomsbury World Englishes. Volume 3: Pedagogies, Bloomsbury Publishing PLC. ISBN: 9781350065901;0;Inglés;Gutiérrez, C., Ortiz, J., & Usma, J. (In press). Teaching English from a Critical Intercultural Perspective: An experience with Afro-Colombian and Indigenous Students. In Y. Bayyurt (Ed.) Bloomsbury World Englishes. Volume 3: Pedagogies. Bloomsbury Publishing PLC. UK;;No;No;No;
;Libro;Docencia;Teoría psicopedagógica: un enfoque cognitivo;Ana Elsy Díaz Monsalve;Teoría psicopedagógica: un enfoque cognitivo, Universidad de Antioquia. ISBN: 9789586553759;1999;Español;Díaz, A., & Quiroz, R. (1999). Teoría psicopedagógica: un enfoque cognitivo (p. 136). Medellín: Universidad de Antioquia.;;No;No;No;
;Libro;Docencia;Teoría psicopedagógica: un enfoque cognitivo;Ruth Elena Quiroz Posada;Teoría psicopedagógica: un enfoque cognitivo, Universidad de Antioquia. ISBN: 9789586553759;1999;Español;Díaz, A., & Quiroz, R. (1999). Teoría psicopedagógica: un enfoque cognitivo (p. 136). Medellín: Universidad de Antioquia.;;No;No;No;
;Libro;Docencia;Instrucción, educación y desarrollo;Ana Elsy Díaz Monsalve;Instrucción, educación y desarrollo, Universidad de Antioquia. ISBN: 9789583376085;2005;Español;Díaz, A., & Quiroz, R. (2005). Educacion, instruccion y desarrollo (p. 74). Medellín: Universidad de Antioquia.;;No;No;No;
;Libro;Docencia;Instrucción, educación y desarrollo;Ruth Elena Quiroz Posada;Instrucción, educación y desarrollo, Universidad de Antioquia. ISBN: 9789583376085;2005;Español;Díaz, A., & Quiroz, R. (2005). Educacion, instruccion y desarrollo (p. 74). Medellín: Universidad de Antioquia.;;No;No;No;
